t_s,u_b_mps,v_b_mps,w_b_mps,p_b_rps,q_b_rps,r_b_rps,q0,q1,q2,q3,x_e_m,y_e_m,z_e_m,lat_rad,long_rad,h_m,m_fuel_kg,phi_rad,theta_rad,psi_rad,phi_dot_rps,theta_dot_rps,psi_dot_rps,p_nb_rps,q_nb_rps,r_nb_rps,cs_mps,rho_kgpm3,p_kgpms2,T_K,mach,alpha_rad,beta_rad,true_airspeed_mps,qbar_kgpms2,g_mag_mps2,u_n_mps,v_n_mps,w_n_mps,Fx_b_kgmps2,Fy_b_kgmps2,Fz_b_kgmps2,l_b_kgm2ps2,m_b_kgm2ps2,n_b_kgm2ps2,n_x,n_y,n_z,dela_ach_rad,dele_ach_rad,delr_ach_rad,delt_ach_pct,dela_cmd_rad,dele_cmd_rad,delr_cmd_rad,delt_cmd_pct,dela_trim_rad,dele_trim_rad,delr_trim_rad,delt_trim_pct,W_N_mps,W_E_mps,W_D_mps
0.0,172.2628176864438,0.0,7.382035134502211,5.156303003653935e-05,-5.156303003653935e-05,0.0,-0.447020392238632,0.7715611221286748,0.4315189521361273,0.13659281712337018,1278530.7018020763,-5006544.6944225505,3731706.771664488,0.6286530579756997,-1.3207682074160676,3051.962400050834,0.0,7.94538007218025e-15,0.04282712541910496,0.7853981633974486,9.879040583517749e-06,1.7190580287998283e-05,5.497217350770326e-05,7.525460043058308e-06,1.719058028799872e-05,5.4921767258534096e-05,328.37710917003477,0.904404425858557,69659.5238759778,268.3217642784943,0.525069844120126,0.042827125419097174,0.0,172.42091752452777,13443.507288274332,9.788840834513477,121.92,121.91999999999999,-1.341149413747189e-12,-21182.986864405524,0.22601377809770104,-46116.72431046595,-49.27679088979612,187891.56483958775,0.19302964155987104,-0.2322987678175625,2.4785325364153447e-06,0.5057293526015749,8.818914609206559e-05,-0.3030980868408521,-2.82816901029584e-05,0.0,8.818914609206559e-05,-0.3030980868408521,-2.82816901029584e-05,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.1,172.1244940354126,0.0007051097142348774,7.864195925319859,4.06371019787117e-05,0.017621034254235737,6.795116553593154e-06,-0.4476863713819004,0.7713503957111364,0.43082592784352075,0.13778424528722846,1278540.7360733922,-5006534.733466912,3731716.62721428,0.6286549739719499,-1.320765848906884,3051.9600633385903,0.0,-1.289599714724088e-06,0.0459202743407621,0.7854038597278652,-6.913120637909785e-07,0.01773862249402011,6.161329826305655e-05,-3.519687142572743e-06,0.01773862241463009,6.157121230117151e-05,328.37711845770156,0.9044046431317725,69659.54453158354,268.32177945243996,0.5247139476409122,0.04565724800536008,4.092243091589967e-06,172.30405414089404,13425.29322030086,9.78884093629071,121.83616100587311,121.83856057494492,-0.045320400980963946,1643.3497309996305,-3.4501540322221045,-106571.12865834175,0.37344350100172613,-33581.172291488416,10.981233636180997,0.018021449007552426,-3.783538816297529e-05,1.168689856191084,-1.1490079421554784e-05,0.032235419144647,-2.4178192725427076e-05,8.474331141007227,-1.1516455186973437e-05,0.03247201902914796,-2.4169347170042502e-05,8.472156550528062,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.2,172.12303941937265,0.0011767920606728694,7.838735287109755,3.952805543426349e-05,-0.0007184920087530865,2.3140699486594706e-05,-0.4477905901593975,0.7713183902741935,0.4307156981076169,0.13796925802867707,1278550.7702762068,-5006524.78560593,3731726.4876367874,0.6286568894136948,-1.3207634910310604,3051.9708867386603,0.0,-1.3851041833183395e-06,0.04640571328592321,0.7854107898313032,-1.0895772238667087e-06,-0.0006584042090126885,7.797939919213182e-05,-4.706964445416075e-06,-0.000658404316911967,7.789453787225108e-05,328.3770754382266,0.9044036367455811,69659.4488570369,268.32170916835395,0.5247060579468373,0.04551001892711866,6.829844458863755e-06,172.3014407733011,13424.871035410673,9.788840997482609,121.83309017756386,121.8378464626717,-0.1543294094402793,4813.040635002637,-5.235552501107516,-97250.15417182494,-0.2610488781375268,-1253.6087277370857,16.001374182197697,0.05278119729402704,-5.741458476259906e-05,1.066473350939167,-1.4186771435798899e-05,-0.010697128266222735,-3.5572520683066715e-05,10.54866770972943,-1.418765390506371e-05,-0.010709207061155964,-3.557251146849904e-05,10.549156590566312,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.30000000000000004,172.12727150268185,0.0013265139048681286,7.767480963717636,3.946097165645871e-05,-0.00013821332177058743,4.185728977997288e-05,-0.4477797001442473,0.7713236642062967,0.4307245183787017,0.1379475802950633,1278560.8062661137,-5006514.843742664,3731736.3526638243,0.6286588048601106,-1.3207611331008264,3051.9895222363994,0.0,-1.4530580412076057e-06,0.04635623984491714,0.785419530544166,-2.8701272719655703e-07,-6.968739685407255e-05,9.671802195964046e-05,-4.768890962547743e-06,-6.968753723992563e-05,9.661402058190086e-05,328.3770013682188,0.9044019039714555,69659.28412665772,268.32158815472434,0.5247092238865686,0.04509578748171181,7.698752804088218e-06,172.30244153011677,13425.00126242095,9.788841034598788,121.8325787849618,121.83967730142943,-0.21717896039606457,4453.7282739500515,-5.259951201624834,-96341.84925104106,-0.24567456174709265,492.3961474874389,15.132815142460338,0.04884087389825567,-5.7682147977494246e-05,1.0565126161640692,-1.4054059903508736e-05,-0.013249625574842345,-3.272082070701532e-05,10.33779101652874,-1.4054210303412124e-05,-0.01325209720629528,-3.272159660974164e-05,10.337742076533544,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.4,172.12965911491315,0.0011851788762586477,7.71032519085442,3.942562183877181e-05,6.546860507439955e-05,5.68353770028085e-05,-0.44778145283479026,0.7713253006204703,0.4307196483666203,0.1379479467539987,1278570.8435750867,-5006504.906616867,3731746.2211473123,0.6286607202887856,-1.32075877514357,3052.014213637449,0.0,-1.4469977449354896e-06,0.04636492790525892,0.7854300049694549,3.7343324950482884e-07,0.00013433140914942,0.00011171230745887317,-4.804244780109091e-06,0.00013433124767695966,0.00011159244898558983,328.37690322797636,0.904399608104639,69659.0658645048,268.3214278157787,0.524708826756244,0.044763781958518455,6.878487130978915e-06,172.30225962660026,13424.938836365993,9.78884105305055,121.83121457106243,121.84066534094454,-0.27588094527446305,4431.609223101024,-3.924121015603717,-96023.08199457286,-0.15516101619610162,-14.44574232957138,10.005331354895027,0.0485983099817309,-4.303304734723148e-05,1.0530169221256345,-1.0971312265843134e-05,-0.012586979624142507,-2.004859964360812e-05,10.320967246022295,-1.0971544378495934e-05,-0.012586704285674783,-2.004953103680035e-05,10.320952231603764,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.5,172.1318750687282,0.0008639874724149546,7.657925419448931,3.946151515199939e-05,3.7742699937649444e-05,6.456410497860422e-05,-0.4477839866413557,0.7713269598186163,0.4307136054160765,0.13794931238480354,1278580.8821055263,-5006494.973937114,3731756.092835516,0.628662635696055,-1.320756417163675,3052.044564770224,0.0,-1.3872375752793124e-06,0.04637687437480919,0.7854416303957563,7.692888876734049e-07,0.00010647606373109157,0.00011944967612099501,-4.768428268551749e-06,0.0001064758982050181,0.0001193213898027233,328.3767825921515,0.9043967859821342,69658.79757257715,268.3212307241426,0.5247086445885382,0.04445939546579183,5.014374687085648e-06,172.30213650827295,13424.877759208459,9.788841054058677,121.82987075674873,121.84169931499208,-0.33038550894181257,4420.165756830771,-1.9466108907783648,-95603.1829072245,-0.04083427545001813,-13.2278353268355,3.1466431495830145,0.0484728176169781,-2.1347098699659805e-05,1.048412187145477,-6.5428037613575595e-06,-0.012610703133985468,-3.6351724310114646e-06,10.3309117549249,-6.543007320012647e-06,-0.012610683282182882,-3.6359568317593005e-06,10.330910562633024,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.6000000000000001,172.13397055606237,0.00049920964808359,7.609554420053049,3.9541148162119095e-05,2.724304487291798e-05,6.448081536801031e-05,-0.44778613941301304,0.7713288295606286,0.43070784353550756,0.13794985977488558,1278590.9217752526,-5006485.045356507,3731765.967473438,0.6286645510824426,-1.3207540591599443,3052.080137383193,0.0,-1.303893021690558e-06,0.0463869205395124,0.7854536316903686,8.463161313011252e-07,9.597820544892107e-05,0.00011936655969251492,-4.688745481659523e-06,9.597804997503547e-05,0.0001192382845815569,328.37664120265094,0.9043934783536396,69658.48312484386,268.32099972569716,0.5247087193358132,0.04417839866450516,2.8972931040279912e-06,172.3020868652388,13424.820924907819,9.78884103897384,121.82855869931063,121.84279475428069,-0.38053261730504856,4409.085359507017,-0.05727258182716114,-95215.55353102673,0.05874433724339253,-5.643945530930392,-3.0279975024684513,0.04835130677142485,-6.280677164812767e-07,1.0441613311619924,-2.382662494169739e-06,-0.012643335771499951,1.0834940200711221e-05,10.33991699400128,-2.3827811403361485e-06,-0.012643341587549218,1.0834497482308418e-05,10.339915899288416,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.7000000000000001,172.13595170080836,0.0002085482182088832,7.565041601538221,3.9631107960165764e-05,1.9931764986067377e-05,5.842255584888959e-05,-0.44778809702199224,0.7713306822561139,0.4307023926388246,0.13795016477338237,1278600.9625111169,-5006475.120562801,3731775.8448312087,0.6286664664483452,-1.3207517011311158,3052.120537186352,0.0,-1.2270185704937254e-06,0.046396150852496376,0.7854653014614145,6.561688672621093e-07,8.866907402356092e-05,0.00011330188382004884,-4.598716443889373e-06,8.866893514790288e-05,0.00011318006752742047,328.3764806266483,0.9043897218812033,69658.12600667152,268.32073738084955,0.524709034155546,0.043919801228362226,1.2103637226859942e-06,172.30210598900578,13424.768143836742,9.788841009011223,121.82727988082456,121.84394755439423,-0.42667981798279087,4399.477890442671,1.2069920461932444,-94860.61483720953,0.11758274548054835,-5.486391155590382,-6.855927640126522,0.04824594848367352,1.3236224281828056e-05,1.0402689706675876,3.4471103335234216e-07,-0.012664035821834526,1.954456025063672e-05,10.348447321076351,3.4469625484853063e-07,-0.012664036750121201,1.9544507469607258e-05,10.348446343663719,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.8,172.1378319222338,5.9580819461440235e-05,7.524062371315349,3.9702658537998737e-05,1.2896096684522176e-05,4.959425007494346e-05,-0.44778984967647306,0.7713324164739803,0.4306974010061329,0.13795036339816338,1278611.0042362798,-5006465.199235001,3731785.724673975,0.6286683817944196,-1.3207493430762627,3052.1653589168563,0.0,-1.1776160449968158e-06,0.046404661897928294,0.7854761985982622,3.187663109121615e-07,8.163371011776035e-05,0.00010446402316444875,-4.5271115096946004e-06,8.163358723067427e-05,0.00010435166346198322,328.3763024749309,0.9043855542471548,69657.72980042228,268.3204463212617,0.5247095748333639,0.04368171797535025,3.457925845077302e-07,172.3021900569727,13424.719379551321,9.78884096541983,121.8260391056555,121.84515082652007,-0.4691686203161674,4390.857844808523,1.6244565162918763,-94533.75522305946,0.12813960170317099,-5.124179179472819,-7.774503675732555,0.0481514185671815,1.7814260544243755e-05,1.0366845334915455,1.1821189308049065e-06,-0.012683364501506976,2.1314062109778034e-05,10.35650447204002,1.1821914741829401e-06,-0.012683365154034402,2.131432155055406e-05,10.356503664664052,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.9,172.13962113473795,6.250190792116268e-05,7.486335211601208,3.973925565479425e-05,6.402158760072777e-06,4.1225604938248216e-05,-0.4477913979915282,0.7713340059318555,0.43069290156991724,0.13795049784641525,1278621.0468845668,-5006455.2810953045,3731795.606799104,0.6286702971212949,-1.320746984994494,3052.214252466336,0.0,-1.1636422747543277e-06,0.04641249706064899,0.7854862119157489,-3.2483093639707744e-08,7.514012506643403e-05,9.60862172983696e-05,-4.490483458042737e-06,7.514001337680314e-05,9.598283269519439e-05,328.37610813906497,0.9043810080054263,69657.29760091477,268.3201288204379,0.5247103243937391,0.04346251430894974,3.627455669847049e-07,172.30233422480234,13424.674360262787,9.788840909278685,121.82484055099926,121.84639615324807,-0.5082881758407911,4383.070180134367,1.2721832726209583,-94232.79643257396,0.09867103645778524,-4.709061459161806,-6.199410129687522,0.04806601678132557,1.3951130147965393e-05,1.0333841322477944,3.302363442876501e-07,-0.012701272577077932,1.7258049796596395e-05,10.364056240766955,3.3035792347686116e-07,-0.01270127318608527,1.7258470699182983e-05,10.364055562873224,0.5,0.0,0.0,1.0,0.0,0.0,0.0
