t_s,u_b_mps,v_b_mps,w_b_mps,p_b_rps,q_b_rps,r_b_rps,q0,q1,q2,q3,lat_rad,long_rad,h_m,m_fuel_kg,phi_rad,theta_rad,psi_rad,phi_dot_rps,theta_dot_rps,psi_dot_rps,p_nb_rps,q_nb_rps,r_nb_rps,cs_mps,rho_kgpm3,p_kgpms2,T_K,mach,alpha_rad,beta_rad,true_airspeed_mps,g_mag_mps2,u_n_mps,v_n_mps,w_n_mps,Fx_b_kgmps2,Fy_b_kgmps2,Fz_b_kgmps2,l_b_kgm2ps2,m_b_kgm2ps2,n_b_kgm2ps2,dela_ach_rad,dele_ach_rad,delr_ach_rad,delt_ach_pct,dela_cmd_rad,dele_cmd_rad,delr_cmd_rad,delt_cmd_pct,dela_trim_rad,dele_trim_rad,delr_trim_rad,delt_trim_pct,W_N_mps,W_E_mps,W_D_mps
68.60000000000001,171.640924760438,-0.03164251375171748,7.1212276217267565,9.137946626134383e-05,0.000175954126096546,-0.002948230678696983,0.25670072813097194,0.6414351397154433,0.237812932200654,0.6827230097183977,0.0015610257786463253,-3.1338112405144365,3048.0893494368843,0.0,-0.05239192683465727,0.04141704280199494,-0.7161561796886754,-8.612443982672039e-05,4.7503238285403695e-07,-0.0029581325044417323,3.635763667213421e-05,0.00015525290361375287,-0.0029515153423867652,328.39249880551324,0.9047652556633037,69693.84756719587,268.3469149642666,0.5231197163368453,0.04146531962330053,-0.0001841945019700227,171.7885908222879,9.770876714331694,129.8099202795035,-112.51979643126388,0.00018608381520894093,3775.7943716954373,45.67345367018764,-91009.41640117428,-0.06080990162453023,0.05143504480739917,-0.4158012005545044,6.513761860066361e-05,-0.01288760862625684,-0.00012381799932927273,9.927226711769002,6.524342044118237e-05,-0.012887598059524398,-0.00012385149290361537,9.927226473036368,0.5,0.0,0.0,1.0,0.0,0.0,0.0
68.7,171.64092417144678,-0.03164772911591258,7.121238417207057,9.135799528539755e-05,0.000176021527184183,-0.0029487175705372177,0.25679884087474936,0.6413961061549327,0.23791053171052687,0.6826887799805635,0.0015630734808018461,-3.133813004121783,3048.0893308287486,0.0,-0.0524005486828579,0.04141709004818713,-0.7164520174570015,-8.615216314543009e-05,4.75087133635537e-07,-0.0029586221821017917,3.635032821997102e-05,0.0001553040311268041,-0.0029520025812416876,328.39249887943095,0.9047652574003909,69693.84773253622,268.3469150851045,0.5231197157927345,0.041465382553072264,-0.00018422486132073793,171.7885906822738,9.770876714722194,129.77666404767714,-112.55815128501375,0.0001860956150263604,3775.803929247413,45.68100129716232,-91009.50862517509,-0.060832686396453436,0.05128168800295228,-0.4159353949041073,6.515104904825823e-05,-0.01288760983598716,-0.00012383918244885379,9.927230781083924,6.525690725344541e-05,-0.01288759913281928,-0.00012387269378278065,9.927230539075756,0.5,0.0,0.0,1.0,0.0,0.0,0.0
68.8,171.6409235823427,-0.03165294616204386,7.121249214627175,9.133652763365113e-05,0.00017608900450480347,-0.0029492046194293407,0.25689696430779585,0.6413570508701837,0.23800814209809085,0.6826545307321044,0.0015651206564732414,-3.1338147683320936,3048.0893122159564,0.0,-0.05240917331476807,0.04141713729751898,-0.7167479043576591,-8.617988613978264e-05,4.7512528257046677e-07,-0.002959112017468902,3.634302667773374e-05,0.00015535516697425428,-0.002952489977222611,328.3924989533672,0.9047652591379128,69693.84789791793,268.3469152059726,0.5231197152484992,0.041465445494153506,-0.00018425523046226936,171.78859054222852,9.770876715113056,129.74339092680654,-112.5965026388049,0.00018610750430732756,3775.813475846298,45.688551282921765,-91009.60075007961,-0.06084576271617453,0.05162971439571576,-0.41606954551017766,6.516450200966142e-05,-0.012887611481629814,-0.00012386037824051407,9.9272348533169,6.527037961377927e-05,-0.012887600913890202,-0.0001238938957760279,9.927234614390647,0.5,0.0,0.0,1.0,0.0,0.0,0.0
68.9,171.64092299317178,-0.03165816487984244,7.121260013687382,9.131502618552448e-05,0.00017615642929205878,-0.002949691825183855,0.2569950983789666,0.6413179739563349,0.23810576331205563,0.6826202620584911,0.0015671673079139532,-3.1338165331424284,3048.0892936047167,0.0,-0.052417800717829595,0.0414171845498689,-0.7170438401713765,-8.620764240725921e-05,4.751367171025712e-07,-0.002959602009759088,3.633569841492593e-05,0.0001554063009470725,-0.002952977530081957,328.3924990272971,0.9047652608752897,69693.84806328588,268.3469153268306,0.523119714704281,0.041465508444789925,-0.00018428560933480455,171.78859040218555,9.770876715504267,129.71010099322416,-112.63485050323435,0.00018611920843566074,3775.82303789824,45.696103769627044,-91009.692984575,-0.060870190789112065,0.051556744821347665,-0.4162038004415276,6.517797136961078e-05,-0.012887612742938906,-0.00012388158459397054,9.92723892630352,6.528387963544577e-05,-0.012887602099318938,-0.00012391511184859578,9.927238685994057,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.0,171.6409224039339,-0.03166338527677299,7.1212708141770085,9.129351538713741e-05,0.00017622387227570995,-0.0029501791875529235,0.2570932430891423,0.6412788754050857,0.2382033953522511,0.682585973951425,0.0015692134348595135,-3.1338182985527325,3048.0892749931663,0.0,-0.05242643089473194,0.041417231803022085,-0.717339824913818,-8.623540602422085e-05,4.751193086327955e-07,-0.0029600921585907717,3.632836933286326e-05,0.0001554574309156725,-0.002953465239550357,328.3924991012284,0.9047652626126959,69693.84822865657,268.3469154476906,0.5231197141600409,0.04146557140375624,-0.0001843159979818057,171.78859026213607,9.77087671589583,129.67679424245654,-112.67319487213248,0.00018613089673547023,3775.8326022072233,45.70365868600885,-91009.78522676362,-0.06089317555227839,0.05149535680886425,-0.4163381336942691,6.519144267964925e-05,-0.012887613907010041,-0.0001239027969180338,9.927242999019006,6.52973813731375e-05,-0.012887603299924314,-0.0001239363338228923,9.927242759445864,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.10000000000001,171.6409218145966,-0.031668607361020354,7.121281616430953,9.1272008170244e-05,0.00017629138110909846,-0.002950666707188454,0.2571913984894151,0.6412397551029816,0.2383010382715523,0.6825516663100842,0.001571259034521272,-3.1338200645658354,3048.0892563797534,0.0,-0.05243506385996677,0.04141727905840078,-0.7176358588362111,-8.626316445842241e-05,4.7515563146405807e-07,-0.0029605824689624177,3.632105217520719e-05,0.0001555086396940234,-0.002953953106281688,328.392499175167,0.9047652643502756,69693.84839404385,268.34691556856274,0.5231197136157127,0.04146563437300813,-0.00018434639645093778,171.78859012206158,9.770876716287752,129.64347058912543,-112.71153572245893,0.00018614265327728438,3775.8421688179587,45.711216024310104,-91009.87751239067,-0.06091435680413912,0.05133885678026002,-0.4164724792023108,6.520490852806803e-05,-0.012887614996037765,-0.00012392401306439204,9.927247070378705,6.531088320756463e-05,-0.012887604372747052,-0.00012395756136369628,9.927246830527066,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.2,171.64092122521066,-0.031673831125903704,7.121292419910373,9.125045984948993e-05,0.00017635889929437358,-0.0029511543841322474,0.2572895645292199,0.6412006131460382,0.2383986920180414,0.6825173392193191,0.0015733041091562838,-3.133821831178799,3048.089237763857,0.0,-0.052443699601810834,0.041417326313324836,-0.7179319417189614,-8.629096405777819e-05,4.751787772376949e-07,-0.0029610729374255195,3.6313700443130935e-05,0.0001555598602182224,-0.002954441130345647,328.3924992491156,0.9047652660880873,69693.84855945315,268.34691568945095,0.5231197130713792,0.04146569734939934,-0.0001843768047032803,171.78858998199044,9.770876716680027,129.61013010962964,-112.74987306487567,0.0001861544040983413,3775.8517239890657,45.71877585608336,-91009.96972062172,-0.060939124900201674,0.05156686277056821,-0.4166070253656944,6.521838185731938e-05,-0.012887616621528208,-0.00012394523671502807,9.927251146475294,6.532439874347593e-05,-0.012887605988948453,-0.00012397879834997316,9.927250906231176,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.3,171.64092063574716,-0.03167905657095937,7.121303224945182,9.122890622080947e-05,0.0001764264362254493,-0.0029516422179208376,0.25738774120843194,0.6411614495247583,0.23849635659260843,0.6824829926719377,0.0015753486584998702,-3.1338235983915665,3048.0892191473395,0.0,-0.05245233812136931,0.04141737356964626,-0.7182280735779547,-8.631877058929434e-05,4.751961886040974e-07,-0.0029615635639346897,3.630634837325086e-05,0.000155611099929697,-0.0029549293113059487,328.3924993230665,0.904765267825957,69693.84872486797,268.34691581034326,0.5231197125270056,0.041465760334855675,-0.00018440722273615053,171.78858984190742,9.770876717072653,129.57677279948396,-112.78820689320263,0.0001861661605966347,3775.8612834090054,45.72633808590239,-91010.061957011,-0.06095849933538366,0.05173386369412879,-0.416741600440853,6.523186117986959e-05,-0.012887618168223328,-0.00012396646772809571,9.927255223131464,6.53379085050188e-05,-0.01288760751994062,-0.0001240000390073327,9.92725498260773,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.4,171.6409200461799,-0.0316842836997569,7.121314031975698,9.12073521007266e-05,0.00017649397305970657,-0.002952130209229666,0.2574859285776585,0.6411222641251142,0.23859403204864302,0.6824486265674032,0.0015773926797593377,-3.1338253662069673,3048.0892005311325,0.0,-0.05246097943226254,0.04141742083039138,-0.7185242546647423,-8.634657548721958e-05,4.7519425106239946e-07,-0.0029620543483972806,3.6299004536685385e-05,0.00015566234531676443,-0.0029554176497777543,328.39249939701625,0.9047652695637975,69693.84889028005,268.3469159312335,0.5231197119825736,0.041465823331944394,-0.00018443765057033602,171.7885897018046,9.770876717465631,129.5433985732467,-112.82653718431048,0.00018617783624138204,3775.8708601999947,45.73390278977483,-91010.15430768252,-0.06098792468342392,0.051472072559746535,-0.4168761434480354,6.524535866609596e-05,-0.012887619262435385,-0.0001239877101555297,9.927259298904366,6.535144089607993e-05,-0.012887608444868848,-0.00012402129248086696,9.92725905649809,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.5,171.6409194565228,-0.031689512511769366,7.121324840638586,9.118578429756353e-05,0.00017656160508580182,-0.002952618357615501,0.25758412658681834,0.6410830570432958,0.23869171833370542,0.6824142409906058,0.0015794361751953587,-3.133827134622062,3048.089181911511,0.0,-0.05246962352401591,0.04141746809222313,-0.7188204847595073,-8.63743892340952e-05,4.752358697072273e-07,-0.0029625452936241016,3.62916585572054e-05,0.00015571365928193564,-0.0029559061452714666,328.39249947097954,0.904765271301957,69693.84905572246,268.34691605214596,0.5231197114380562,0.04146588633854895,-0.0001844680882027705,171.78858956168085,9.770876717858963,129.510007507368,-112.86486394890649,0.00018618964647565406,3775.880421548937,45.7414698654028,-91010.24657425695,-0.06100564252061888,0.05166130769343726,-0.41701073510452796,6.52588321242351e-05,-0.012887620595499045,-0.00012400895043881293,9.927263373350625,6.536495578631101e-05,-0.012887610012355763,-0.00012404254587527775,9.927263134030621,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.60000000000001,171.6409188668166,-0.03169474300548855,7.12133565060915,9.116418018505265e-05,0.00017662920762840718,-0.0029531066634867708,0.25768233523595946,0.6410438282706592,0.23878941544848153,0.6823798359335316,0.001581479144543042,-3.133828903636797,3048.0891632921994,0.0,-0.052478270397400495,0.041417515354588694,-0.7191167638780187,-8.640224420069958e-05,4.752577647022674e-07,-0.002963036396856669,3.6284277948203163e-05,0.00015576497849834596,-0.002956394798352161,328.3924995449417,0.9047652730400876,69693.84922116212,268.3469161730564,0.5231197108935599,0.04146594935277102,-0.00018449853562464518,171.78858942156342,9.770876718252644,129.4765995973861,-112.90318718083434,0.00018620135983393737,3775.88999072368,45.74903941139066,-91010.33889935752,-0.06102403921443474,0.05164378186599431,-0.41714548996868844,6.527232009410471e-05,-0.012887621925054105,-0.00012403020053362333,9.927267450188895,6.537847889404147e-05,-0.012887611287573014,-0.00012406380708742876,9.927267209744361,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.7,171.64091827703575,-0.03169997518871478,7.121346462185366,9.114256375144371e-05,0.0001766967983200608,-0.002953595127301165,0.25778055457609944,0.6410045776934246,0.23888712344593174,0.6823454112951501,0.001583521585005649,-3.1338306732539976,3048.089144672267,0.0,-0.052486920066800065,0.041417562619087724,-0.7194130922720138,-8.643011106763787e-05,4.7521405465866237e-07,-0.0029635276560659655,3.627689195004311e-05,0.00015581625713277224,-0.002956883609396505,328.3924996189062,0.904765274778276,69693.84938660728,268.3469162939709,0.5231197103490389,0.04146601237634987,-0.00018452899288138105,171.7885892814391,9.770876718646676,129.44317475779272,-112.94150685685477,0.00018621299278157957,3775.8995629429487,45.756611446537875,-91010.43121280034,-0.061049409222886784,0.05171396611586433,-0.4172803079543382,6.528583465396363e-05,-0.012887623252293,-0.0001240514644563046,9.927271529646779,6.53920198992571e-05,-0.012887612681878683,-0.00012408507940906842,9.92727129082487,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.8,171.64091768715784,-0.03170520905897877,7.121357275468471,9.112095713966251e-05,0.0001767644623477131,-0.002954083748098878,0.25787878455665714,0.6409653054069631,0.2389848422741339,0.6823109671613311,0.0015855634988474726,-3.1338324434707268,3048.089126051093,0.0,-0.05249557252127492,0.0414176098852883,-0.7197094697216196,-8.645796691128041e-05,4.7525503401435855e-07,-0.002964019078168359,3.626952377125582e-05,0.00015586764557044917,-0.0029573725774251687,328.3924996928757,0.9047652765165802,69693.84955206349,268.34691641489337,0.5231197098044338,0.04146607540987968,-0.0001845594599586235,171.78858914128972,9.770876719041055,129.40973306508724,-112.9798229877421,0.00018622472678497815,3775.90913984715,45.76418590904974,-91010.52360644913,-0.06107381282151997,0.0515391322994854,-0.4174151486945681,6.5299337596139e-05,-0.012887624373342227,-0.00012407273024420012,9.927275606208054,6.54055621514325e-05,-0.012887613739704075,-0.00012410635761602362,9.927275365819733,0.5,0.0,0.0,1.0,0.0,0.0,0.0
69.9,171.6409170972065,-0.03171044461530839,7.121368090221407,9.109932296113039e-05,0.00017683218392552832,-0.0029545725265475967,0.25797702517788257,0.6409260114028323,0.23908257193355886,0.6822765035238438,0.0015876048858034098,-3.1338342142869284,3048.0891074268147,0.0,-0.0525042277619424,0.04141765715187234,-0.7200058962426007,-8.64858476383043e-05,4.7531535715485715e-07,-0.002964510660377956,3.6262137385933446e-05,0.0001559190784212012,-0.00295786170308485,328.39249976685744,0.9047652782551745,69693.84971754729,268.34691653583604,0.5231197092597746,0.04146613845197599,-0.00018458993685069886,171.78858900112905,9.770876719435796,129.37627451480412,-113.01813556730933,0.00018623654990435057,3775.9187070302232,45.77176277363845,-91010.61594529949,-0.06108870117208739,0.05167333124723241,-0.41755008634440544,6.531283345487628e-05,-0.012887625887717028,-0.00012409399913060828,9.927279684506152,6.541909222730781e-05,-0.012887615237316276,-0.00012412763734541792,9.927279443892562,0.5,0.0,0.0,1.0,0.0,0.0,0.0
70.0,171.6409165071811,-0.03171568185948728,7.121378906699594,9.107765897106521e-05,0.00017689985323848846,-0.0029550614634178806,0.2580752764902317,0.6408866955667958,0.23918031247775887,0.682242020281836,0.001589645743072673,-3.133835985705429,3048.089088803778,0.0,-0.05251288580199977,0.041417704421825345,-0.7203023720870008,-8.651375850954322e-05,4.753021972719515e-07,-0.0029650023986422455,3.625472737453506e-05,0.00015597046286158664,-0.002958350987197563,328.3924998408343,0.9047652799936527,69693.84988302004,268.3469166567706,0.523119708715119,0.041466201504124535,-0.0001846204235679795,171.78858886096702,9.77087671983088,129.34279902137763,-113.05644457224041,0.00018624819711998697,3775.9282877507007,45.77934215470413,-91010.7083493021,-0.06111479605162182,0.051561369987466424,-0.4176850987170888,6.532635790417773e-05,-0.012887627057498439,-0.0001241152825197608,9.92728376439155,6.543264949070198e-05,-0.012887616381726886,-0.00012414893113232766,9.927283523345524,0.5,0.0,0.0,1.0,0.0,0.0,0.0
70.10000000000001,171.64091591707245,-0.03172092079269645,7.12138972476758,9.105600476848882e-05,0.0001769675683333518,-0.002955550557479946,0.2581735384435502,0.640847357994793,0.23927806385434386,0.6822075175208498,0.0015916860729231783,-3.1338377577232905,3048.089070178879,0.0,-0.05252154663122792,0.04141775169310632,-0.7205988970346667,-8.654166131890006e-05,4.7527182425212417e-07,-0.002965494294702625,3.624733200901884e-05,0.00015602185511255097,-0.0029588404285530233,328.39249991481864,0.9047652817323047,69693.85004850935,268.34691677771735,0.5231197081704029,0.0414662645655397,-0.00018465092011735578,171.78858872078897,9.77087672022631,129.30930666137482,-113.09475001338687,0.00018625988956907,3775.9378660853454,45.786923956629884,-91010.8007261419,-0.061138101919827256,0.05162448673341437,-0.41782013471539303,6.533989001570171e-05,-0.012887628314992332,-0.00012413657380617863,9.927287844793502,6.544620480835555e-05,-0.012887617773233955,-0.00012417022980647653,9.927287606925931,0.5,0.0,0.0,1.0,0.0,0.0,0.0
