run_id,status,final_lat_deg,final_long_deg,final_alt_m,max_mach,max_nz
264,SUCCESS,37.356102829171675,-115.7858016364329,16290.587659202516,2.392788309411208,0.0878296714128707
265,SUCCESS,37.36986958289118,-115.79857583709135,16405.79457983002,2.4192962419428747,0.2130528524338045
270,SUCCESS,37.347939032745565,-115.81775916844296,15193.082991435193,2.409518889600205,0.2817960760116488
271,SUCCESS,37.35976761412304,-115.80895253449603,15306.38645728305,2.3859861279589474,0.8496935855756038
272,SUCCESS,37.35662782282223,-115.78953829108994,14982.059275540523,2.405115295361871,0.432757111818027
273,SUCCESS,37.344589112070615,-115.80116920815854,15010.614335999824,2.4084974784702142,0.3212116126844615
274,SUCCESS,37.36180440281648,-115.80302482296332,14838.04130005464,2.4072077487579433,0.20713497873173048
275,SUCCESS,37.3598725847251,-115.79147457961484,14972.894235122949,2.4155459827209107,0.3711192444034619
276,SUCCESS,37.36005039016992,-115.78005707074185,15228.548927345313,2.400077659633629,0.36966524062463396
269,SUCCESS,37.341993022865864,-115.79198497041986,16068.63340445701,2.3940195167621297,0.08183298054316596
277,SUCCESS,37.34313482131466,-115.8009856684031,15155.253012234345,2.379517168879133,0.2178642346671423
279,SUCCESS,37.354870121370816,-115.80806696608548,15258.821459973231,2.3978869137729326,0.3418622702228297
280,SUCCESS,37.36483632167777,-115.7898266097377,14928.76624103915,2.3961745832772348,0.38716621433840703
278,SUCCESS,37.357020498627435,-115.78558712098042,15245.89085925091,2.417130748741677,0.20849950497947167
281,SUCCESS,37.34912355736324,-115.83043941042511,16417.76495847851,2.391397743457722,0.21025692070950217
282,SUCCESS,37.3811958726916,-115.80860928831399,16076.258913000114,2.3868143001314275,0.21416628095613627
283,SUCCESS,37.369928801191115,-115.78099629042919,16135.433962408453,2.3832579950829165,0.10685004642927977
284,SUCCESS,37.38009203562963,-115.81425974675754,15145.602752989158,2.4023892680871475,0.21422749559047513
285,SUCCESS,37.377197398841545,-115.7942839067922,15269.724932030775,2.4116511145449313,0.315039839456613
288,SUCCESS,37.34950742288878,-115.80761865310957,15220.186038650572,2.4175153712286988,0.17631518016995396
289,SUCCESS,37.38403406944424,-115.80301749435338,15369.136042794213,2.401828971711814,0.3176362375769263
286,SUCCESS,37.37073722272874,-115.82449574512937,16243.177023845725,2.395856274493107,0.08801366651615346
287,SUCCESS,37.33763153990335,-115.81232221322858,16111.175366551615,2.404450962776469,0.22186767057553922
291,SUCCESS,37.372225373820115,-115.81355718720232,14986.741453679278,2.402900332309457,0.2697891723562619
292,SUCCESS,37.361241007246356,-115.78637814276642,15003.878920090385,2.3931202863094936,0.3815735645685574
293,SUCCESS,37.352260789649556,-115.79721964086,15174.41806501057,2.405693849850333,0.29121594880467494
290,SUCCESS,37.38518968346796,-115.78924237803358,16024.262459504418,2.3906128670462894,0.15363959798153157
295,SUCCESS,37.35026217627223,-115.79799559266243,15160.853710430674,2.384840055276676,0.3047782218695725
296,SUCCESS,37.36018792118885,-115.77520682392387,14949.347658289596,2.41087426227724,0.27384464247916945
297,SUCCESS,37.36899788277456,-115.78959246166264,14985.455678248778,2.402612775622162,0.46719433277731787
298,SUCCESS,37.35899664003993,-115.7879050043549,15310.145265678875,2.406785641267447,0.1235513745063376
299,SUCCESS,37.35557834107493,-115.80519709314727,14907.094813530333,2.393303654224938,0.14081100457336607
301,SUCCESS,37.348344881965296,-115.79139917734253,14815.594070564955,2.4098688680946045,0.446802194760938
302,SUCCESS,37.35457614020651,-115.80135349066168,15124.538310931064,2.410906928021787,0.17690528230794814
303,SUCCESS,37.35016256673034,-115.79577332377329,15145.406689342111,2.39158439962078,0.2546357307915163
304,SUCCESS,37.377207805897974,-115.79900122779142,14978.221314224415,2.41204264601823,0.41620735451816776
294,SUCCESS,37.366916357833354,-115.79111613683475,16401.714519565925,2.3914531678043076,0.10062253387004871
305,SUCCESS,37.37479606714407,-115.78204487641138,15063.546571303159,2.4019359219307423,0.2888475690453646
306,SUCCESS,37.35242700201388,-115.8027377600426,14801.176057312638,2.3988064997565686,0.47992671958078753
307,SUCCESS,37.342338253402545,-115.78995107407584,14987.669362436049,2.3920242948432793,0.8197340898245091
308,SUCCESS,37.35498079587067,-115.81889952435,15328.822853006423,2.406831918125916,0.3462407423075785
309,SUCCESS,37.35492995696913,-115.8126382128095,15056.371919415891,2.4059545289674347,0.3148928393059069
300,SUCCESS,37.37464659438027,-115.78833543744227,16076.611565348692,2.385148296372634,0.09509871054015019
310,SUCCESS,37.34174045975315,-115.79212263436203,15137.40273399651,2.40535345196801,0.7336352781020203
311,SUCCESS,37.37996861572951,-115.79314749956008,14882.398531539366,2.378029682821774,0.6564001623141319
313,SUCCESS,37.37394051957067,-115.80251966075836,14906.995967973955,2.4018527887068233,0.27485990637332247
314,SUCCESS,37.35695716921546,-115.80870034501143,15190.545292838477,2.4016608543878895,0.21049283048247694
316,SUCCESS,37.365174254717125,-115.80688519973631,15221.662599678151,2.4052545948223574,0.145019352935798
317,SUCCESS,37.36669249182774,-115.79573967816336,15028.754861785099,2.4108433943147705,0.7559021593638708
312,SUCCESS,37.36947828015793,-115.8007228887679,16153.340332401916,2.395989497530103,0.08923873598402851
319,SUCCESS,37.349049727621455,-115.8088317513921,15118.654524997808,2.401782026905341,0.7819817514676329
315,SUCCESS,37.35769484713028,-115.79221167990136,16105.163461249322,2.3852675028513275,0.2045052695071187
321,SUCCESS,37.3583404221185,-115.78422783081481,15198.166625818238,2.4017251946881566,0.5621905740618199
320,SUCCESS,37.35600642195615,-115.78041356858942,15053.221450686455,2.390130825660996,0.42300560330552234
323,SUCCESS,37.35372133591431,-115.79626657669158,15049.566494498402,2.400617746932297,0.7082644416997389
318,SUCCESS,37.35734603755563,-115.81541907668887,16234.038328640163,2.382320722411978,0.11633333688229619
325,SUCCESS,37.35108712489912,-115.78453971163144,14927.11725252401,2.4183073269386615,0.387529939859112
326,SUCCESS,37.354632104042054,-115.80338113068424,14963.057121464983,2.4117474497639764,0.4170501553517049
322,SUCCESS,37.365721793211364,-115.79252311544946,16133.652203808539,2.3892817449192023,0.12517227130967434
328,SUCCESS,37.357894974040654,-115.81041647217909,15067.383241911419,2.3919398630497515,0.25378053220986063
324,SUCCESS,37.3771868361161,-115.80191840782726,16153.534303894266,2.4002274562259305,0.24882335875208375
329,SUCCESS,37.369208887296104,-115.80030606114781,15250.900571788661,2.3808702556801262,0.21199042107482027
331,SUCCESS,37.37730176514653,-115.7966958777012,15094.471844284795,2.390813612529869,0.2247358943809781
332,SUCCESS,37.361355900016925,-115.80688417702656,15151.340048788115,2.4011497280928324,0.3255061071253641
333,SUCCESS,37.357001210830134,-115.81040376672378,15185.024622743018,2.4171718429256397,0.33865834828513
334,SUCCESS,37.35142623824873,-115.7984783747686,15060.007123906165,2.3996842187374248,0.16354290407314542
335,SUCCESS,37.375178435607005,-115.79608362051849,15197.003781316802,2.4046604473677577,0.2729698637351296
327,SUCCESS,37.37841103003717,-115.7987395530221,16293.024514242075,2.4171562171907546,0.12281047676262696
337,SUCCESS,37.35591776331533,-115.79560904106171,15008.396878168918,2.3955329543239876,0.30264083032478467
330,SUCCESS,37.36334165672063,-115.78782299857126,16266.622890730388,2.386464462343077,0.20929255438191482
338,SUCCESS,37.37469036880294,-115.81284355711468,14987.427457547747,2.4016265689581435,0.2832411258104411
336,SUCCESS,37.36345780229318,-115.79557496867608,16200.994295384735,2.409289009957622,0.08372578516226942
341,SUCCESS,37.35615315739756,-115.81068761750375,15023.427526817657,2.4028592946116123,0.3269937326437728
342,SUCCESS,37.36306386623692,-115.79439972024636,14964.476586168632,2.4008814812314174,0.5205842148356518
339,SUCCESS,37.360968050206594,-115.79265224409302,16184.189742226154,2.3892557857759615,0.12568427159928403
340,SUCCESS,37.36034771169292,-115.81162354636182,16186.440734333359,2.379575725958428,0.08226392113822567
345,SUCCESS,37.35000109009757,-115.7982841432699,14951.263023019768,2.414692482296533,0.2633705907165982
343,SUCCESS,37.37313148987258,-115.78927989103455,16079.043313150294,2.40212448295995,0.11556226514917603
344,SUCCESS,37.358121952706284,-115.80533062643615,15984.258852499537,2.4107066310975114,0.1119331828595713
347,SUCCESS,37.36484820696906,-115.80815185621269,14902.790848734789,2.390874622184794,0.172464228511099
348,SUCCESS,37.360896609540426,-115.80101297365042,15019.104263814166,2.392548523696073,0.39284940345997005
349,SUCCESS,37.36443828434711,-115.8107992023986,15007.448085899465,2.3841160437981315,0.3590323838842202
346,SUCCESS,37.35216530402799,-115.807559269259,16248.931256696582,2.3995564046322846,0.17586798938032303
350,SUCCESS,37.376014162210474,-115.79291376191243,14959.269125644118,2.416973643699413,0.3811208344052966
351,SUCCESS,37.34801551060314,-115.79628548480113,15020.851232133806,2.389213466895039,0.5402732057655465
353,SUCCESS,37.34469001573152,-115.80242486278638,14989.365861008875,2.3837094826922787,0.23383820509570302
354,SUCCESS,37.347651990201754,-115.81073146859161,15348.18321001809,2.4023842103712902,0.19594568378065091
355,SUCCESS,37.36060798913122,-115.81567693449342,14896.678761613555,2.397269571380364,0.37384944958754773
356,SUCCESS,37.34538630775994,-115.78698308643331,15058.095667765476,2.3841736579297916,0.1912968887548368
357,SUCCESS,37.3533230575066,-115.78910067651246,15130.197829117067,2.390436785597563,0.24289743980610629
352,SUCCESS,37.36304750606666,-115.78352646958531,16337.593167832121,2.401726195664501,0.1473987993248874
358,SUCCESS,37.360428656081105,-115.81015589071012,16360.268856744282,2.3912393804196284,0.08376180550969692
359,SUCCESS,37.367938163341755,-115.81552666484062,16222.573589829728,2.4036676094588767,0.10627103904284792
361,SUCCESS,37.36272576122256,-115.78823629219198,14976.93260644842,2.403314436304174,0.282775541691284
362,SUCCESS,37.35192673639119,-115.79766774486586,15105.322985737585,2.3998835117899215,0.13574066995307765
363,SUCCESS,37.358487276895566,-115.79636094872967,14998.319273090921,2.40314508968739,0.3449609360026493
364,SUCCESS,37.3515238353051,-115.7806092404616,14936.080505765975,2.3911276031672686,0.2226650436256973
366,SUCCESS,37.36205033743671,-115.80245539187104,14936.627857885323,2.398395632964064,0.325224237886156
360,SUCCESS,37.35670740052897,-115.80965651350456,16253.945938238874,2.4070528535153177,0.0940506038314621
365,SUCCESS,37.376181299910286,-115.80468608052689,16285.249431074597,2.4016792113468806,0.12540145446760512
367,SUCCESS,37.358309226898854,-115.80920523693909,16103.986612100154,2.398030702569931,0.09231962985422992
370,SUCCESS,37.3611707143765,-115.79749499430652,14897.803609772585,2.3857944256207357,0.5239286990187051
368,SUCCESS,37.35006482594967,-115.78854672023671,16141.328732018359,2.4019408637097155,0.1750510067668829
371,SUCCESS,37.362149689982964,-115.79306417137639,15255.651009883732,2.407799088849259,0.18147546635432502
369,SUCCESS,37.362920752190384,-115.8011084832365,16326.360292550176,2.386799462193193,0.08726362917395884
374,SUCCESS,37.36878089071532,-115.80768865831824,15025.983972704038,2.398783101405909,0.26924209253030607
375,SUCCESS,37.3595241130432,-115.80145684390703,15067.762128622271,2.399489445230269,0.29832161613561425
376,SUCCESS,37.363071809628494,-115.79147970410503,15061.066573747434,2.413075551563283,0.4183565656398357
372,SUCCESS,37.36515395446111,-115.7948191039254,16077.846129341982,2.394513263868499,0.10809689046426205
377,SUCCESS,37.35943236962664,-115.80229464969418,14948.204012464732,2.4005686740802172,0.3409604466222281
373,SUCCESS,37.36246720353335,-115.80311524558913,16462.807780320756,2.4073072481877174,0.155700280511761
378,SUCCESS,37.36587392801503,-115.78648960717233,15154.002757962793,2.394256361504252,0.3137348632686942
379,SUCCESS,37.36672377032519,-115.77348495549141,15038.518917269073,2.3954080572148118,0.2614511440000502
380,SUCCESS,37.34042281377155,-115.7998665173061,14962.825897111557,2.4060184730033805,0.29791386684606797
381,SUCCESS,37.35945671628866,-115.80695329965897,15344.73000909295,2.385785905372161,0.2639854148354588
382,SUCCESS,37.35580156784574,-115.79710406909734,15288.786387808621,2.3921736852622617,0.4489585432238185
384,SUCCESS,37.363493975384124,-115.77947832822227,15127.772010789253,2.3930316102991798,0.16996805508915938
383,SUCCESS,37.366704572660126,-115.77597252960719,15196.200589366257,2.3860607583969826,0.3362586695171903
386,SUCCESS,37.35026882953972,-115.79161651166268,15052.443464333192,2.395932817880684,0.3443641376688663
387,SUCCESS,37.375700550009,-115.79784358032126,15171.202801712789,2.3866417699913858,0.3068635484757205
389,SUCCESS,37.35130178638003,-115.79845604696015,15159.681486996822,2.4032240446175357,0.29155534762240715
388,SUCCESS,37.359901930844096,-115.79376741918004,14940.668285110034,2.4005269452033304,0.2815072746544081
390,SUCCESS,37.36294299128421,-115.78471464221226,15037.025771326385,2.401471683451187,0.4338981143697793
392,SUCCESS,37.3526386822179,-115.801243984001,15131.941545485519,2.406471475710067,0.5228922785370548
393,SUCCESS,37.349072983663966,-115.79385606719751,14991.160737498663,2.396326346161471,0.30068673487353403
394,SUCCESS,37.36556749006176,-115.78048300549841,15250.96229333058,2.4316650838076836,0.3074843069199001
395,SUCCESS,37.35610084965749,-115.80217670965892,15109.857015018351,2.386353746240121,0.264128855475122
385,SUCCESS,37.362529967008065,-115.8071144249196,16019.362283128314,2.39791336341167,0.23600661497451675
396,SUCCESS,37.34700747500467,-115.7934418430295,14862.879363521934,2.3907367124926178,0.3743488719069741
398,SUCCESS,37.34891868539493,-115.79900908180298,14950.822410736233,2.3818919778187775,0.30658636354246377
397,SUCCESS,37.34991474836503,-115.80037945518704,15018.324902012944,2.3962049919176893,0.14453989153846727
391,SUCCESS,37.36644416111246,-115.80668987014113,16184.149541418068,2.4136610732965886,0.08449767210722986
401,SUCCESS,37.35788855950081,-115.77724969396587,15257.589049475268,2.391236046825284,0.30457384940480364
400,SUCCESS,37.3561600905411,-115.80190821919878,15079.346933947876,2.388694294865651,0.32902489264013546
399,SUCCESS,37.366340793422786,-115.78767405776927,15047.387697760947,2.4149577049508943,0.25807198534082243
402,SUCCESS,37.36986816853602,-115.80649718715105,15006.620565683581,2.3996627899356335,0.19877611558118263
403,SUCCESS,37.348007506055545,-115.80729989507246,15004.626871662214,2.403228244978843,0.24464717616317047
404,SUCCESS,37.37272990946529,-115.80576731600058,15157.377669496462,2.3881730910819257,0.3606865954261132
406,SUCCESS,37.36491951111984,-115.79559906124398,15215.4301853152,2.400848105922306,0.2837963029850378
408,SUCCESS,37.35000351999509,-115.77709565923358,14967.55303091649,2.412788187122039,0.42688427767331855
409,SUCCESS,37.36277987089317,-115.79594344290844,15111.082124182023,2.4028037731877565,0.2725166254331275
410,SUCCESS,37.34655938071336,-115.80069043218136,15105.59226117935,2.4030388895663735,0.7173263320139552
411,SUCCESS,37.35209972952349,-115.79774710466882,15192.481324121356,2.4036474717881813,0.2923539566909996
412,SUCCESS,37.366386474360546,-115.79152027231162,15040.348208447918,2.400809291514106,0.26472335969825866
413,SUCCESS,37.35141840322148,-115.8165663962315,15277.70659392327,2.388506016164941,0.16417412297866413
405,SUCCESS,37.344904408901535,-115.80565783090248,16379.437134736218,2.389411721871703,0.1712565984661257
407,SUCCESS,37.352047298096664,-115.80227984166403,16350.63867398724,2.400127183712944,0.15192461018974093
415,SUCCESS,37.36636780515327,-115.80304263604755,14981.971617708914,2.396083675358328,0.29153110516311787
416,SUCCESS,37.351367902460986,-115.79920646978043,15004.211535288952,2.3863062677765505,0.2645128706899199
417,SUCCESS,37.353271468489474,-115.79194913717141,15003.352234450169,2.400765845800913,0.2283811703911571
418,SUCCESS,37.355350168633855,-115.79074674139554,14968.647223265842,2.3894350161751543,0.40551408499564884
419,SUCCESS,37.34922142438839,-115.81111133574117,15090.62062171381,2.4085987845713097,0.34093592240488013
420,SUCCESS,37.35187997090252,-115.80741581859857,14975.516344586387,2.395146091478456,0.14613982303797374
421,SUCCESS,37.36752746124545,-115.80679276245642,15179.167642517015,2.410060860264942,0.37382452797698207
422,SUCCESS,37.354219744267304,-115.79730977278756,15007.039898932911,2.393103749016925,0.2978481579132288
423,SUCCESS,37.355791944686,-115.77195562588825,14798.618997019716,2.402800932081391,0.3623233379700031
424,SUCCESS,37.359618643167806,-115.80856481143094,15346.713315146044,2.398528322896346,0.26252829976574243
426,SUCCESS,37.35832788275381,-115.79296313797423,15135.866079652682,2.397644197065908,0.2952481129833091
414,SUCCESS,37.35127276126017,-115.7978709974177,16172.629616907798,2.4007604682321317,0.23795665970098429
425,SUCCESS,37.35869293498921,-115.78865413547078,16285.8050847603,2.391916281477997,0.1858120316088921
429,SUCCESS,37.36186696501203,-115.80595003878423,14872.633988088928,2.385832902800912,0.3797899008901458
427,SUCCESS,37.34911896009308,-115.80531608137149,16413.613916346803,2.4001932965570263,0.1946605149083714
428,SUCCESS,37.36605077904015,-115.80521155657648,16208.341200035065,2.401994039270254,0.09033719099166748
430,SUCCESS,37.36535924053299,-115.80085760388128,14961.670855725184,2.4047423120424325,0.5634119685673957
431,SUCCESS,37.37605023571763,-115.8002836074135,15154.598480412737,2.3996148725849893,0.7474224305686115
434,SUCCESS,37.35740138117402,-115.8073041740011,14975.38096669875,2.386417296672011,0.23944159468896015
432,SUCCESS,37.360430961641214,-115.79743299662475,15930.703834595159,2.401868772273349,0.20624023771923392
433,SUCCESS,37.36632139807021,-115.79671493558143,16189.300923150033,2.391787584694408,0.08262256054633356
435,SUCCESS,37.351387623636136,-115.79635851943677,16087.493679814972,2.391148728146954,0.1910483870835791
437,SUCCESS,37.34938953421054,-115.78319373098603,15067.254479611292,2.3767301841468007,0.2386360618048947
438,SUCCESS,37.37420855615444,-115.80479300583977,15210.30281932652,2.3960718887015067,0.30330476793752287
439,SUCCESS,37.362794958605036,-115.78007914469089,15158.069697250612,2.4113941285849965,0.35036354288322763
440,SUCCESS,37.343950211921566,-115.7918110419884,15147.747651590034,2.396797454693617,0.26808515949720535
441,SUCCESS,37.35591606505686,-115.78446252292534,15223.377017319202,2.399186539758327,0.25809099055561563
442,SUCCESS,37.368003198377295,-115.793531747481,15058.576563894749,2.387369487391389,0.19741740972764096
443,SUCCESS,37.35989904889705,-115.79230689450686,15225.559179656208,2.4043673466245137,0.2651062665880838
444,SUCCESS,37.37242554312243,-115.80775376192446,15113.791772032157,2.403574399244299,0.302419928816796
446,SUCCESS,37.354453474890285,-115.77340437703207,15170.450160114095,2.3953240493282033,0.28094651614298566
447,SUCCESS,37.38220122525249,-115.7926242856554,14913.46760867443,2.3924298476043004,0.4227151872104431
436,SUCCESS,37.359987282467884,-115.80136567486585,15837.27975193318,2.407820550580197,0.10362621775309737
448,SUCCESS,37.369803031350145,-115.79816915918445,15057.638764210977,2.412858230226769,0.7015069135596875
449,SUCCESS,37.35503218311419,-115.79572806555035,15221.69393583294,2.4149062682960674,0.33259201606299205
450,SUCCESS,37.34279021621415,-115.79536653248849,15134.62916835025,2.4058975184780267,0.3738324239519841
451,SUCCESS,37.35090482530582,-115.79068638851126,15164.202942776494,2.4069012818703373,0.3214216915335422
452,SUCCESS,37.36165685600411,-115.78781778296778,15067.761675332673,2.39817579119255,0.3844951762586692
453,SUCCESS,37.36478638111365,-115.79525147710547,15105.299684734084,2.400563704584268,0.2799677817817197
454,SUCCESS,37.34743922535888,-115.78283171142225,15073.696369941346,2.412049592677852,0.40578480174774717
455,SUCCESS,37.36983770145188,-115.79908343547636,15232.13388408348,2.382187448209984,0.2701458241918827
456,SUCCESS,37.33922899286943,-115.81013613158306,14993.63252919633,2.3933187149953743,0.14467829851974573
445,SUCCESS,37.35349218960459,-115.80285673049498,16463.91414783057,2.394330007544647,0.2727608138767326
457,SUCCESS,37.36437313748359,-115.79318261980649,15095.448177909479,2.394522058259192,0.220831759870494
458,SUCCESS,37.347882861957714,-115.8045660234379,15048.312778274529,2.3961593265535135,0.2261373046957464
459,SUCCESS,37.34297919445635,-115.78643209187983,14779.783104234375,2.4076138778597893,0.36012194053462976
460,SUCCESS,37.35066418388247,-115.7942328053749,15155.07593404036,2.4035142099495683,0.2529613763356715
461,SUCCESS,37.349354571074514,-115.79943222830039,15093.759945508093,2.4038522630181633,0.26108937306895164
462,SUCCESS,37.37714312308224,-115.79266148392533,15078.173874510452,2.4068300742148723,0.14768961711319778
463,SUCCESS,37.36031157942888,-115.80334523766744,15132.528167120181,2.4043521130188927,0.27398033809458633
465,SUCCESS,37.371644540444,-115.81762406498389,15092.860018855892,2.404059705384913,0.34718563535729785
464,SUCCESS,37.36673948390931,-115.81124803712463,15340.423095332459,2.3903949214332885,0.2591593768760007
466,SUCCESS,37.35976713733424,-115.80646286181945,14870.15580162406,2.3840832098548583,0.29357541710325824
467,SUCCESS,37.357709928120556,-115.78929522197056,15184.836757584475,2.4025983469299894,0.29142058141036137
468,SUCCESS,37.34313014001309,-115.82255587682737,14990.681250373833,2.4010591018188725,0.3699518178895212
469,SUCCESS,37.33931485112916,-115.8166646393331,15091.737410625443,2.3945272301100773,0.30040064027468405
471,SUCCESS,37.365879371939634,-115.79358685181259,15190.379706140608,2.3825233241373667,0.2984013481994573
472,SUCCESS,37.35844900478996,-115.7993226766588,15093.540881755762,2.411110450574554,0.15768339589885025
474,SUCCESS,37.37060969650504,-115.79738880783474,15025.710783720948,2.410430074550118,0.21171751942910108
473,SUCCESS,37.361520653945306,-115.80046931314176,15063.015804467723,2.4007798784961496,0.24553802168464758
475,SUCCESS,37.37037271871916,-115.8015141927249,15085.58555826731,2.3784856271785837,0.26488332828491784
476,SUCCESS,37.350713429685236,-115.7790832993243,15330.436804912984,2.3891531463755915,0.2725308606321333
478,SUCCESS,37.33559178029531,-115.8072983170142,14946.483544399962,2.4007542809407725,0.3138240768530703
479,SUCCESS,37.35555239278727,-115.80304928094549,15383.71663477458,2.380086647537743,0.2779062409990704
480,SUCCESS,37.34600701309032,-115.79181967847632,15042.87124793604,2.3962525195375926,0.3079268468422055
481,SUCCESS,37.361353693020405,-115.78987934377412,15227.870238738135,2.3916518404196365,0.2748277260926032
470,SUCCESS,37.35839287150977,-115.78436531846447,16526.95535927359,2.4005067556066546,0.08337356271047905
482,SUCCESS,37.378174576935194,-115.78361617828253,15223.99366856832,2.4087744692270534,0.6094181212106861
483,SUCCESS,37.35816662890184,-115.77890255827745,15084.690915009007,2.4116254906149415,0.7455761086864249
484,SUCCESS,37.36106885668732,-115.7729164909087,15102.317065649666,2.416942508655594,0.2911923908631619
486,SUCCESS,37.37260084367403,-115.81602705323361,15114.598578211851,2.3983851135808982,0.19623362757321092
477,SUCCESS,37.36502156059947,-115.81482657696124,16084.716542649083,2.401537965692864,0.08997917420048797
487,SUCCESS,37.359330948901736,-115.79926547919338,14981.135724774562,2.387285309047474,0.2395096274419335
489,SUCCESS,37.36322357008105,-115.77872004736683,15008.477320715785,2.414562741868042,0.2279655074355479
490,SUCCESS,37.36673406276878,-115.78611426084647,15095.337470848113,2.3893804223749737,0.2678968760880616
491,SUCCESS,37.35086245321772,-115.80757780113413,15212.931399201974,2.4072749467479793,0.3210871184072014
485,SUCCESS,37.3540098123275,-115.79083031249705,16260.343060496263,2.397334947753959,0.08354424382852743
492,SUCCESS,37.3622260874567,-115.80476059980764,14973.207427934743,2.4206122774338223,0.28745755212065893
493,SUCCESS,37.356730338429266,-115.79264061005684,15167.129756073467,2.388230065989399,0.43801422770935633
494,SUCCESS,37.360988997508635,-115.79471877304265,15143.56658648327,2.3893773831987235,0.2549848551116456
495,SUCCESS,37.34526031168809,-115.79267139068843,15183.266919621266,2.401247927530285,0.2913237884326878
488,SUCCESS,37.34973154476143,-115.78319695871367,16061.105817293748,2.421831903084576,0.18866294725274677
496,SUCCESS,37.34279418618988,-115.78741883425803,15011.2328960374,2.398941186584289,0.7358485786412216
497,SUCCESS,37.35605083114507,-115.81803947207702,15269.918712804094,2.4018470174889663,0.27008268985492523
498,SUCCESS,37.35324122579164,-115.80090950512547,15119.756357286125,2.417444700055403,0.36068397790345613
499,SUCCESS,37.339588595948634,-115.79684283578761,15177.773402668536,2.401337834187936,0.26789447066584715
