t_s,u_b_mps,v_b_mps,w_b_mps,p_b_rps,q_b_rps,r_b_rps,q0,q1,q2,q3,x_e_m,y_e_m,z_e_m,lat_rad,long_rad,h_m,m_fuel_kg,phi_rad,theta_rad,psi_rad,phi_dot_rps,theta_dot_rps,psi_dot_rps,p_nb_rps,q_nb_rps,r_nb_rps,cs_mps,rho_kgpm3,p_kgpms2,T_K,mach,alpha_rad,beta_rad,true_airspeed_mps,qbar_kgpms2,g_mag_mps2,u_n_mps,v_n_mps,w_n_mps,Fx_b_kgmps2,Fy_b_kgmps2,Fz_b_kgmps2,l_b_kgm2ps2,m_b_kgm2ps2,n_b_kgm2ps2,n_x,n_y,n_z,dela_ach_rad,dele_ach_rad,delr_ach_rad,delt_ach_pct,dela_cmd_rad,dele_cmd_rad,delr_cmd_rad,delt_cmd_pct,dela_trim_rad,dele_trim_rad,delr_trim_rad,delt_trim_pct,W_N_mps,W_E_mps,W_D_mps
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,-0.7071067811865475,0.0,6387281.0,0.0,0.0,0.0,0.0,9144.0,0.0,0.0,2.220446049250313e-16,0.0,-7.2921151467e-05,0.0,-1.619174826816838e-20,-7.2921151467e-05,0.0,-1.619174826816838e-20,303.2301162993323,0.45904119204140337,30148.707841120464,228.7993742033871,0.02010354404897685,-3.141592653589793,-1.5707963267948966,6.096,8.529264445174036,9.752107781729656,0.0,0.0,0.0,9.526912155706432e-19,0.01555862827117082,1.1667102477243892e-34,0.0,0.0,0.0,6.656716062425189e-21,0.00010871242332172595,-8.152126018681779e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.1,-1.6506768870621554e-16,0.0001070659331623632,0.9752021693373432,0.0,0.0,0.0,0.7071067811818315,-2.5781520347065716e-06,-0.7071067811818313,-2.578152034706572e-06,6387280.951061251,5.600872693034305e-06,5.160525103013468e-19,8.133749492858928e-26,8.76879025132743e-13,9143.951061250642,0.0,-7.292116023578998e-06,1.7615770264816435e-16,-1.1293774169683006e-21,-7.292116934627871e-05,-5.001171844708841e-24,-1.009268998832033e-20,-7.292116934627871e-05,-4.92821444730537e-24,-1.0092690026167986e-20,303.2303264307432,0.4590439051490934,30148.92801898778,228.7996913939639,0.020359566833839878,1.5707963267948972,-1.4121832735812805,6.173638097721053,8.747973589198061,9.752107932192263,-1.1779026062549944e-17,0.00011419997643712478,0.9752021685279019,1.5248248733007113e-18,0.015756597913906954,-0.0025207822046725606,0.0,0.0,0.0,1.0654371595529464e-20,0.00011009569177128844,1.7613399932178912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.2,-3.3193244131480143e-16,0.0002168068149888663,1.9503865934057198,0.0,0.0,0.0,0.707106781167732,-5.156304069378953e-06,-0.7071067811677318,-5.1563040693789536e-06,6387280.8047816595,2.3422925389580716e-05,-8.445431210400482e-19,-1.3311246824497325e-25,3.667120032423057e-12,9143.804781659195,0.0,-1.4584233960520192e-05,1.7713886088521835e-16,-2.2587551861173498e-21,-7.292118986745122e-05,-1.0436242947108712e-23,-1.0021145581331463e-20,-7.292118986745122e-05,-1.0290778292792536e-23,-1.0021145735265903e-20,303.2309545206996,0.4590520147205404,30149.58613814487,228.8006394874194,0.021107312655184677,1.570796326794897,-1.2611673633380465,6.400390566373506,9.402596447283887,9.752108381930151,-2.61835695767007e-17,0.00024527446486081024,1.9503865900332291,2.001093698294824e-18,0.016335318854857044,-0.005226740998158606,0.0,0.0,0.0,1.3982193124220354e-20,0.00011413937446755093,3.6520679720698776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.30000000000000004,-4.824350571658863e-16,0.0003321339067966383,2.925552160788139,0.0,0.0,0.0,0.7071067811561532,-7.734456104650956e-06,-0.7071067811561531,-7.734456104650958e-06,6387280.561140672,5.519023713583534e-05,7.848793704701812e-18,1.2370858483086446e-24,8.64064708095102e-12,9143.561140672304,0.0,-2.187635408226849e-05,1.139565011798744e-16,-5.08219866801254e-21,-7.292121348624557e-05,-9.870399149117412e-25,-1.192970938261727e-20,-7.292121348624557e-05,-7.260613681436754e-25,-1.1929709401355476e-20,303.23200065745255,0.4590655218951988,30150.682291062316,228.8022186169677,0.02229746442607401,1.570796326794897,-1.123343255819126,6.761304747506799,10.493145688091012,9.752109131006572,-1.6621766391402025e-16,0.000396134321680945,2.925552152920731,3.1707310785569894e-18,0.0172566389295,-0.008281766184437711,0.0,0.0,0.0,2.215477182459228e-20,0.0001205768917231677,5.786698259013009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.4,-6.547447255437264e-16,0.00045528575234211535,3.9006958752511425,0.0,0.0,0.0,0.7071067811527024,-1.0312608140805169e-05,-0.7071067811527023,-1.0312608140805169e-05,6387280.219672215,0.00010309543109016372,2.1435374628718114e-17,3.3785319164643475e-24,1.6140740276878938e-11,9143.219672215482,0.0,-2.916847673239894e-05,1.0700602023359854e-16,-4.517510785227621e-21,-7.292124056374289e-05,1.21592379588046e-24,-1.2435789675824841e-20,-7.292124056374289e-05,1.578265764890207e-24,-1.243578963842058e-20,303.23346684221565,0.4590844525116992,30152.2185746324,228.80443180341413,0.023865572912085235,1.5707963267948968,-1.0015828827441458,7.236840421673128,12.021757677628859,9.752110180854581,-1.3311041102459533e-16,0.000569085863557063,3.900695860764558,1.9008073730908645e-18,0.018470720409638475,-0.011820039805254168,0.0,0.0,0.0,1.328146493347397e-20,0.00012906001359712127,8.258987544354671e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.5,-8.35319833205689e-16,0.0005875225423365253,4.8758133948827656,0.0,0.0,0.0,0.7071067811468934,-1.2890760177216556e-05,-0.7071067811468933,-1.2890760177216556e-05,6387279.780846645,0.00016946469865270874,3.5265869787987927e-17,5.5584227912935985e-24,2.6531591614222216e-11,9142.780846644813,0.0,-3.646060227343325e-05,1.6540543271481552e-16,-2.258758888531268e-21,-7.292127128645603e-05,-1.7252174219230435e-23,-1.0874103141499318e-20,-7.292127128645603e-05,-1.6856135336040154e-23,-1.0874103768049205e-20,303.23535105539116,0.45910878049404397,30154.1928726997,228.80727599820264,0.025741043528566238,1.5707963267948968,-0.8961536924755604,7.805594384282475,13.98640151205779,9.752111530028206,-1.0885652004890602e-16,0.0007653203888772429,4.875813371290121,2.5628276812515655e-18,0.01992298513556185,-0.015936767520604862,0.0,0.0,0.0,1.7907183263778268e-20,0.00013920738744705976,0.00011135458646378166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.6000000000000001,-1.0130904831757503e-15,0.0007300214829791742,5.850900191969435,0.0,0.0,0.0,0.7071067811301537,-1.5468912213369e-05,-0.7071067811301536,-1.5468912213369e-05,6387279.244666733,0.00025675260071763895,4.583763424038998e-17,7.224689874423889e-24,4.019749111987282e-11,9142.244666732848,0.0,-4.375273108861139e-05,1.2263327292602067e-16,-3.388136717485826e-21,-7.292130583857312e-05,-1.7127693658499577e-23,-1.129158284061492e-20,-7.292130583857312e-05,-1.6633656054673213e-23,-1.1291583579190547e-20,303.2376532850745,0.4591385056885264,30156.605172790398,228.81075118336338,0.027861976585548894,1.5707963267948968,-0.8058739951865657,8.448800395685538,16.387164777275817,9.75211317851911,-1.0665441455816715e-16,0.0009860143452389083,5.850900156295646,3.328821871108768e-18,0.021565594848964215,-0.020700049662120808,0.0,0.0,0.0,2.325939575824596e-20,0.00015068475417910382,0.0001446369514347863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.7000000000000001,-1.1792999000642755e-15,0.0008839071268592935,6.825951449755559,0.0,0.0,0.0,0.7071067810956813,-1.8047064248846367e-05,-0.7071067810956811,-1.8047064248846367e-05,6387278.610667737,0.00036759970661458946,5.0680854887262956e-17,7.988053960268224e-24,5.7551850962496516e-11,9141.61066773689,0.0,-5.104486359080066e-05,1.3612646661142824e-16,-5.646894152335794e-21,-7.292134440670307e-05,-1.4025836960197894e-23,-1.1653160894631453e-20,-7.292134440670307e-05,-1.3430358378305708e-23,-1.1653161585793155e-20,303.2403755267607,0.459173653859944,30159.457565804973,228.81486037106976,0.030177442866993837,1.5707963267948968,-0.7289374883586159,9.15101913000374,19.226255393461226,9.752115127756372,-8.642281338005912e-17,0.0012323596388609463,6.825951398430903,4.206825892375052e-18,0.023359209495509996,-0.02615985722992563,0.0,0.0,0.0,2.9394251812037083e-20,0.00016321723399241966,0.00018278613150525376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.8,-1.327723871794735e-15,0.0010500823731322319,7.800962593447859,0.0,0.0,0.0,0.7071067810387398,-2.062521628334473e-05,-0.7071067810387397,-2.062521628334473e-05,6387277.879321483,0.0005044831173719454,4.8457991504914825e-17,7.637698622223125e-24,7.898249097064499e-11,9140.879321483275,0.0,-5.833700016770974e-05,1.5951239075602022e-16,-3.388144429410003e-21,-7.292138712135966e-05,-6.480852756258071e-23,-8.594460236138928e-21,-7.292138712135966e-05,-6.430812864801973e-23,-8.594464018763326e-21,303.2435157545394,0.45921419885079046,30162.74792897329,228.81960050323653,0.03264520407403527,1.5707963267948968,-0.6632758589701547,9.899446482988223,22.501709219629006,9.75211737628963,-1.1852477497294718e-16,0.001505189879108165,7.800962522285194,5.201361107605133e-18,0.02527121351382399,-0.03234430600583251,0.0,0.0,0.0,3.634334343130233e-20,0.00017657693297159902,0.0002259985793907591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
0.9,-1.454520344685589e-15,0.0012293881242476659,8.775928802490066,0.0,0.0,0.0,0.7071067809564165,-2.3203368316663438e-05,-0.7071067809564164,-2.3203368316663438e-05,6387277.050632249,0.0006700423587191902,3.8881881120129006e-17,6.128362308053767e-24,1.0490266093168225e-10,9140.050632248633,0.0,-6.562914123279112e-05,1.9281544843507438e-16,-6.77628380200146e-21,-7.292143411401495e-05,-3.574897542197979e-23,-1.0210617506985638e-20,-7.292143411401495e-05,-3.507886128703216e-23,-1.0210619831170688e-20,303.24707395004737,0.4592601404239741,30166.476243054578,228.82497155214537,0.03523327435483991,1.5707963267948968,-0.6070378969206013,10.684387353784444,26.21368086478549,9.75211992410604,-2.2368342785931046e-16,0.0018053447927830137,8.775928706644132,6.315831998954028e-18,0.027276928922679973,-0.0392745665277709,0.0,0.0,0.0,4.413045867105379e-20,0.00019059141926114462,0.0002744222194739164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.7327234438011327e-16,6.096,0.0
