t_s,u_b_mps,v_b_mps,w_b_mps,p_b_rps,q_b_rps,r_b_rps,q0,q1,q2,q3,x_e_m,y_e_m,z_e_m,lat_rad,long_rad,h_m,m_fuel_kg,phi_rad,theta_rad,psi_rad,phi_dot_rps,theta_dot_rps,psi_dot_rps,p_nb_rps,q_nb_rps,r_nb_rps,cs_mps,rho_kgpm3,p_kgpms2,T_K,mach,alpha_rad,beta_rad,true_airspeed_mps,qbar_kgpms2,g_mag_mps2,u_n_mps,v_n_mps,w_n_mps,Fx_b_kgmps2,Fy_b_kgmps2,Fz_b_kgmps2,l_b_kgm2ps2,m_b_kgm2ps2,n_b_kgm2ps2,n_x,n_y,n_z,dela_ach_rad,dele_ach_rad,delr_ach_rad,delt_ach_pct,dela_cmd_rad,dele_cmd_rad,delr_cmd_rad,delt_cmd_pct,dela_trim_rad,dele_trim_rad,delr_trim_rad,delt_trim_pct,W_N_mps,W_E_mps,W_D_mps
0.0,172.23600009101898,0.0,7.983299608965582,5.156303003653935e-05,-5.156303003653935e-05,0.0,-0.44777285365539843,0.7713215476558785,0.4307380975246362,0.13793923659314103,1278530.7018020763,-5006544.6944225505,3731706.771664488,0.6286530579756997,-1.3207682074160676,3051.962400050834,0.0,8.002187938196869e-15,0.046317783923093804,0.7853981633974483,9.87255027740141e-06,1.719058028799827e-05,5.4826513013426383e-05,7.334015590397186e-06,1.7190580287998706e-05,5.47677128503124e-05,328.37710917003477,0.904404425858557,69659.5238759778,268.3217642784943,0.525069844120126,0.04631778392308584,0.0,172.42091752452777,13443.507288274332,9.788840834513477,121.92000000000006,121.91999999999996,-1.3740120152760937e-12,-7799.290455838824,0.23212031134147706,-97385.34887146876,-49.29970218492544,3865.95194068814,0.21566080137005847,-0.08552927754428266,2.5454985482080332e-06,1.067955935163184,8.81891461055616e-05,-0.01789263431131029,-2.8281690107168665e-05,0.0,8.81891461055616e-05,-0.01789263431131029,-2.8281690107168665e-05,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.1,172.13993328836483,0.0007051638997530299,7.911610068333489,4.063274256224349e-05,-0.00010437693838744393,6.853466345486204e-06,-0.4477796987690633,0.7713205269857198,0.43072892855171613,0.1379513542148356,1278540.7380616213,-5006534.737354225,3731716.631502946,0.6286549741235997,-1.3207658487202159,3051.9660295884437,0.0,-1.2895312074544102e-06,0.04635357072010874,0.7854038570253657,-6.90732225222701e-07,-3.511206362241029e-05,6.167808697820055e-05,-3.548707861397794e-06,-3.511214307532516e-05,6.161179104262507e-05,328.37709474380995,0.9044040883752792,69659.49179231066,268.32174070930796,0.5247675624685433,0.045928020369662946,4.0921400925068945e-06,172.32164757922186,13428.02675515424,9.788840917910843,121.84859486730491,121.85099408155651,-0.07333148548256278,897.5269404342805,-3.4480194130187667,-97725.50509136212,0.37176455225392524,-466.812072770334,10.971926131713298,0.009842540321652667,-3.781197931067938e-05,1.0716861867680456,-1.1480167250211465e-05,-0.01184646772085949,-2.4151204000776253e-05,7.224604745820146,-1.1507665080132726e-05,-0.011839840761634033,-2.4142045780563727e-05,7.230638190113136,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.2,172.1267291205557,0.001175898867200115,7.839615275011881,3.952836025572934e-05,-7.097263926226876e-05,2.319303546886076e-05,-0.4477775372643531,0.7713225716569805,0.43072926659373884,0.13794588240966085,1278550.772898546,-5006524.788916833,3731726.4925694703,0.6286568896843648,-1.3207634906978898,3051.9769069033987,0.0,-1.3850109129060564e-06,0.046345103892716906,0.7854107938119476,-1.0881293572476577e-06,-2.4317286997153227e-06,7.803367272635222e-05,-4.7033135055803435e-06,-2.431836667729599e-06,7.794988140203423e-05,328.37705151004104,0.9044030769759502,69659.3956411779,268.3216700751139,0.5247174425797424,0.04551414651459387,6.824513281525827e-06,172.30516667022795,13425.443338901236,9.788840978942455,121.8357316396848,121.84048769870859,-0.14317822809666994,4021.811087648659,-5.228902489470465,-96996.75850836709,-0.26008021880616755,174.67618277906467,15.97694083406814,0.044104344964952295,-5.7341658809373116e-05,1.0636945407190426,-1.4172211448938497e-05,-0.012777239912732132,-3.551102059045064e-05,9.93147415431317,-1.4173074242112449e-05,-0.012777915089608068,-3.551101569336777e-05,9.932215244505931,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.30000000000000004,172.1273035503911,0.0013251519022359837,7.776172196724133,3.94614759038233e-05,4.6509408589911184e-05,4.187698487464573e-05,-0.4477789032010832,0.7713239209958723,0.430725344299857,0.1379461508182763,1278560.8087644593,-5006514.846140842,3731736.357061941,0.6286588051474001,-1.3207611327472002,3051.994487964548,0.0,-1.4527964443258304e-06,0.04635253801570846,0.7854195381802004,-2.857365216634554e-07,0.00011528325521251475,9.673765209969082e-05,-4.7681666890224406e-06,0.00011528311482322835,9.663391497090306e-05,328.3769816310738,0.9044014422459157,69659.24023159828,268.3215559086961,0.5247105467418628,0.045146169420376143,7.69082915639461e-06,172.30286556908337,13425.060486854698,9.788841019309118,121.8328867146606,121.83998519380062,-0.20786071741425086,4391.9055634066735,-5.2520114025710125,-96537.52323300377,-0.2453176323567279,19.50335690681939,15.106072995046755,0.04816290815271199,-5.759507784197804e-05,1.0586584337107097,-1.4037043059666125e-05,-0.01260128914542972,-3.2657089447509914e-05,10.263853677940459,-1.4037168762033258e-05,-0.012601271731534481,-3.2657872151222616e-05,10.263936793948876,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.4,172.1294349514663,0.001183884911738209,7.718406495769374,3.9425812124235045e-05,4.637093758005475e-05,5.682677431036645e-05,-0.4477813223802678,0.7713253441085948,0.4307197813080171,0.13794771057597396,1278570.8459147096,-5006504.908324259,3731746.225051436,0.628660720578768,-1.3207587747866276,3052.018315764765,0.0,-1.4466913214952653e-06,0.04636432052229799,0.785430013089445,3.73190768479023e-07,0.00011511220284817411,0.00011170375988547964,-4.804023250420753e-06,0.00011511204142227241,0.00011158388589890799,328.37688692336206,0.9043992266788154,69659.02960333282,268.32140117772894,0.5247092726945637,0.04481069506425288,6.870971778077896e-06,172.3023975072625,13424.954660424506,9.788841040422545,121.83132106844823,121.84077200697854,-0.26769328495884565,4426.59261724678,-3.917665381560123,-96083.88578083114,-0.1548375026585442,-7.3455006976627235,9.984877952312324,0.048543296429297195,-4.2962252994980434e-05,1.0536837140524222,-1.095784081603156e-05,-0.012591023019196899,-2.0000990594577914e-05,10.313942232211014,-1.0958074506707548e-05,-0.01259100660181593,-2.0001919968192087e-05,10.31395123085162,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.5,172.13164103879558,0.0008631327976207276,7.665237541331869,3.9461789293835654e-05,3.702712598831715e-05,6.453765104685451e-05,-0.4477836593097431,0.7713270659536414,0.43071394366038984,0.13794872423856122,1278580.8842946382,-5006494.975019808,3731756.096283277,0.6286626359874076,-1.3207564168050399,3052.0478788595647,0.0,-1.387000062110461e-06,0.046375353289654336,0.7854416366636016,7.682402390952527e-07,0.00010576324232834807,0.00011942326238163623,-4.768070910422006e-06,0.00010576307686719633,0.00011929501186896754,328.37676941973046,0.9043964778300075,69658.76827734709,268.32120920338764,0.5247089438006689,0.04450185166520718,5.009411704313864e-06,172.30222785090263,13424.88741886939,9.78884104385939,121.82994529464173,121.84177418975264,-0.32280831597174203,4420.4655072822425,-1.9431575848506852,-95659.74638971883,-0.04068489348259663,-6.5649660674539145,3.1368851075793347,0.04847610476722633,-2.130922874689856e-05,1.0490324786733436,-6.5359215757444865e-06,-0.012616497790811209,-3.6135182929680986e-06,10.328687890501968,-6.53612498587646e-06,-0.01261649892549496,-3.6143011999985062e-06,10.328687870742268,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.6000000000000001,172.13374755110328,0.0004989500895288491,7.616288331487627,3.954132755799875e-05,2.8725470485652126e-05,6.444950037087626e-05,-0.44778583582276554,0.7713289274082693,0.43070815807384644,0.1379493151431779,1278590.9238243864,-5006485.04586333,3731765.9704987896,0.6286645513748687,-1.3207540587999798,3052.082723771222,0.0,-1.303780122485288e-06,0.046385510554622325,0.7854536349663397,8.449538247652185e-07,9.746225412620452e-05,0.000119335270513803,-4.688488820064517e-06,9.746209870651972e-05,0.00011920703878622434,328.37663092260453,0.9043932378649593,69658.46026220362,268.3209829304279,0.5247089633697296,0.04421749968243936,2.8957854322790156e-06,172.3021616062441,13424.8290018996,9.788841031017299,121.82862209366988,121.84285859808811,-0.37355266768346423,4410.395299350003,-0.05710916219784231,-95269.34885989648,0.058707571024107216,-6.057611792734144,-3.026784219435371,0.048365671951056455,-6.262756095054773e-07,1.0447512663156502,-2.38285981129721e-06,-0.012639699624042352,1.0830562717667296e-05,10.338495660549675,-2.3829779454306284e-06,-0.012639700768425728,1.0830120878957417e-05,10.338494655178138,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.7000000000000001,172.13574341992825,0.0002088274696915018,7.571242039794209,3.963112757545175e-05,2.1004024037520263e-05,5.839772211448802e-05,-0.44778781991178823,0.7713307709614591,0.4307026805775335,0.13794966853880197,1278600.964431169,-5006475.1205398515,3731775.847467524,0.6286664667417099,-1.3207517007699856,3052.1224538075426,0.0,-1.2270375626678473e-06,0.046394864685861556,0.7854653018559686,6.549627135744423e-07,8.974124088952216e-05,0.00011327707791344952,-4.598626572983095e-06,8.974110204211587e-05,0.00011315529638916832,328.376473008706,0.9043895436690805,69658.10906450341,268.3207249348559,0.5247092420380827,0.0439558054397581,1.2119839788685062e-06,172.30217025553682,13424.775512995813,9.788841003118879,121.82733620935426,121.84400439254684,-0.42025478505371233,4400.78373999929,1.2046124401279814,-94910.06357647947,0.11741962068047286,-5.621036636382163,-6.846759923179289,0.04826026880804041,1.3210128832664528e-05,1.0408112398610714,3.3912231868357234e-07,-0.012661001460584196,1.952175557540965e-05,10.347232363059357,3.391078331027076e-07,-0.012661002316066013,1.9521703052875006e-05,10.347231399637124,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.8,172.13763751355017,6.0197255299782704e-05,7.529770136556908,3.9702529394211445e-05,1.3871739541121006e-05,4.9582546882211954e-05,-0.44778959432341153,0.7713324977901633,0.43069766692214456,0.13794990676428154,1278611.0060373414,-5006465.198724458,3731785.7269519633,0.6286683820886195,-1.320749342714094,3052.16665890192,0.0,-1.1777336187748803e-06,0.04640347732809314,0.7854761971368753,3.180369960349247e-07,8.260934475185129e-05,0.00010445235787995275,-4.527176094870365e-06,8.260922186621622e-05,0.00010434001763352414,328.3762973079155,0.9043854333713663,69657.71830907199,268.3204378795279,0.5247097509381662,0.04371486211709132,3.4937011633949113e-07,172.30224517443315,13424.726174090882,9.78884096142793,121.82608910790297,121.84520136304435,-0.46325387926186173,4392.04587965819,1.6208473813170707,-94579.25816553982,0.12792915937752783,-5.176938641579431,-7.762006653797848,0.04816444690135687,1.777468172502901e-05,1.0371835319348681,1.1740181619923362e-06,-0.012680670071743567,2.1284007349115648e-05,10.355376580694628,1.1740907770395662e-06,-0.012680670807641787,2.1284266488300612e-05,10.355375758077692,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.9,172.1394393113913,6.320215419779376e-05,7.491589485419831,3.973903080357576e-05,7.305252574671078e-06,4.1228207102907265e-05,-0.4477911628489942,0.7713340806874461,0.43069314661825425,0.1379500775662386,1278621.0485759212,-5006455.280135987,3731795.608747025,0.6286702974162337,-1.3207469846314046,3052.214984714985,0.0,-1.1638037503452926e-06,0.04641140648287419,0.7854862100131148,-3.263021594543989e-08,7.604322826620755e-05,9.608886914397949e-05,-4.490648935401738e-06,7.604311655798859e-05,9.598548761016168e-05,328.37610522861615,0.9043809399191574,69657.29112812829,268.32012406542316,0.5247104713221058,0.043493025854687416,3.6680952318246805e-07,172.3023809454246,13424.680629919914,9.788840907036535,121.82488459513206,121.84644074222271,-0.5028432170375092,4384.14525742439,1.2687074645694216,-94274.68707592458,0.0984873240055323,-4.765036320448104,-6.1880903267224125,0.04807780639019328,1.3913013430398096e-05,1.033843517172863,3.225691893202054e-07,-0.012698782402487525,1.723139873185057e-05,10.3630016232569,3.226906843426659e-07,-0.012698783024118325,1.7231818982030723e-05,10.363000931340581,0.5,0.0,0.0,1.0,0.0,0.0,0.0
