t_s,u_b_mps,v_b_mps,w_b_mps,p_b_rps,q_b_rps,r_b_rps,q0,q1,q2,q3,x_e_m,y_e_m,z_e_m,lat_rad,long_rad,h_m,m_fuel_kg,phi_rad,theta_rad,psi_rad,phi_dot_rps,theta_dot_rps,psi_dot_rps,p_nb_rps,q_nb_rps,r_nb_rps,cs_mps,rho_kgpm3,p_kgpms2,T_K,mach,alpha_rad,beta_rad,true_airspeed_mps,qbar_kgpms2,g_mag_mps2,u_n_mps,v_n_mps,w_n_mps,Fx_b_kgmps2,Fy_b_kgmps2,Fz_b_kgmps2,l_b_kgm2ps2,m_b_kgm2ps2,n_b_kgm2ps2,n_x,n_y,n_z,dela_ach_rad,dele_ach_rad,delr_ach_rad,delt_ach_pct,dela_cmd_rad,dele_cmd_rad,delr_cmd_rad,delt_cmd_pct,dela_trim_rad,dele_trim_rad,delr_trim_rad,delt_trim_pct,W_N_mps,W_E_mps,W_D_mps
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,-0.7071067811865475,0.0,6387281.0,0.0,0.0,0.0,0.0,9144.0,0.0,0.0,2.220446049250313e-16,0.0,-7.2921151467e-05,0.0,-1.619174826816838e-20,-7.2921151467e-05,0.0,-1.619174826816838e-20,303.2301162993323,0.45904119204140337,30148.707841120464,228.7993742033871,0.0,0.0,0.0,0.0,0.0,9.752107781729656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.1,-1.4812039262792963e-16,-2.7805858635564233e-14,0.9752107832100079,0.0,0.0,0.0,0.7071067811818325,-2.5781520347065847e-06,-0.7071067811818323,-2.578152034706585e-06,6387280.951083427,2.3935094994034785e-07,4.2338408896115564e-20,6.67315835603547e-27,3.7473058068106756e-14,9143.951083426984,0.0,-7.292115184173058e-06,1.5765398542694383e-16,-1.129377268709681e-21,-7.292115258392373e-05,1.392807740850325e-24,-1.1442000070215473e-20,-7.292115258392373e-05,1.4763916016936997e-24,-1.1442000059470253e-20,303.2303263355233,0.4590439039196626,30148.927919215308,228.79969125023064,0.0032160727147567793,1.5707963267948968,-2.8233072495023568e-14,0.9752107832100079,0.21898218038946207,9.752107932124082,-1.4318999895685313e-17,7.134105650588082e-06,0.975210783183827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.2,-3.026512011734785e-16,-4.383536396643124e-13,1.9504215963491838,0.0,0.0,0.0,0.7071067811677323,-5.1563040693788985e-06,-0.7071067811677322,-5.156304069378899e-06,6387280.804801809,1.9008807374187218e-06,5.412807193354495e-19,8.531383509727977e-26,2.9760406592105143e-13,9143.80480180867,0.0,-1.4584230591004066e-05,1.5863514460386187e-16,-1.694065941636078e-21,-7.292115592400685e-05,-5.365698084831276e-24,-1.0021140892550307e-20,-7.292115592400685e-05,-5.220233532644953e-24,-1.0021140972463967e-20,303.2309544341825,0.45905201360347686,30149.58604749138,228.80063935682304,0.00643213220581696,1.5707963267948968,-2.2422181678645684e-13,1.9504215963491838,0.8738486588530656,9.7521083818682,3.77496342581227e-17,2.8468154191913533e-05,1.9504215961412614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.30000000000000004,-4.576052442679831e-16,-2.2087028962508246e-12,2.925632469208779,0.0,0.0,0.0,0.7071067811442471,-7.734456103982828e-06,-0.707106781144247,-7.73445610398283e-06,6387280.561155139,6.400214402029063e-06,1.4644599362078304e-18,2.3082052231902613e-25,1.0020249370213333e-12,9143.561155138537,0.0,-2.187634644212494e-05,1.694779866130305e-16,-5.082197853346965e-21,-7.292116148724987e-05,3.0272688870779757e-24,-1.1929094119530729e-20,-7.292116148724987e-05,3.2882338820323434e-24,-1.1929094050450664e-20,303.232000595338,0.4590655210932076,30150.682225978013,228.80221852320656,0.0096481653106033,1.5707963267948968,-7.549488596044177e-13,2.925632469208779,1.9646455748288054,9.752109130962095,2.0995815303357103e-17,6.400214724493281e-05,2.925632468508712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.4,-6.342299983368913e-16,-6.989025460744837e-12,3.9008434321489838,0.0,0.0,0.0,0.7071067811113317,-1.0312608138483607e-05,-0.7071067811113316,-1.0312608138483609e-05,6387280.219675311,1.5180011532856518e-05,4.545849748584545e-18,7.16493120931179e-25,2.3766002137112286e-12,9143.219675310887,0.0,-2.916846296340021e-05,1.4406136655045473e-16,-3.952820761556279e-21,-7.292116928434208e-05,4.369370808659507e-24,-1.2433192387479647e-20,-7.292116928434208e-05,4.731636786239677e-24,-1.2433192257904806e-20,303.23346682892475,0.4590844523400935,30152.218560706016,228.80443178335162,0.012864158615535241,1.5707963267948968,-1.790585785691023e-12,3.9008434321489838,3.4935463646578038,9.752110180845063,3.015360317155066e-17,0.00011380435650045815,3.900843430488567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.5,-8.010073908113864e-16,-1.70554832959418e-11,4.876054514667988,0.0,0.0,0.0,0.7071067810690314,-1.289076017284746e-05,-0.7071067810690312,-1.2890760172847462e-05,6387279.780830416,2.964197041127001e-05,5.46009034247441e-18,8.605910127777787e-25,4.640781589765836e-12,9142.780830415586,0.0,-3.646058037428158e-05,1.1000695292477428e-16,-3.388132293632463e-21,-7.292117930459643e-05,1.603848399541918e-23,-1.3567169246341344e-20,-7.292117930459643e-05,1.653350044530715e-23,-1.356716864868041e-20,303.2353511250757,0.45910878139377354,30154.192945715797,228.8072761033904,0.016080099088437876,1.5707963267948968,-3.496472582827312e-12,4.876054514667988,5.458563004271892,9.752111530078103,-7.505787249688265e-17,0.00017780651678152304,4.876054511425698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.6000000000000001,-9.389639867061492e-16,-3.533925841916381e-11,5.851265746557091,0.0,0.0,0.0,0.7071067810173459,-1.546891220704028e-05,-0.7071067810173458,-1.546891220704028e-05,6387279.244620439,5.1201716271341135e-05,-1.3912701279204068e-18,-2.1928477270738865e-25,8.016201313644583e-12,9142.244620438665,0.0,-4.375269889640131e-05,1.2282906223496474e-16,-3.388132773639693e-21,-7.292119154801466e-05,-5.224840303645081e-24,-1.1282854861508002e-20,-7.292119154801466e-05,-4.7311849473542726e-24,-1.1282855079309489e-20,303.23765348385075,0.4591385082550224,30156.60538107022,228.81075148341353,0.019295973568363954,1.5707963267948968,-6.039592107050953e-12,5.851265746557091,7.859833912143352,9.752113178661439,-3.361698505246724e-17,0.00025600863295100135,5.851265740956558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.7000000000000001,-1.1069273658264102e-15,-6.54961017803094e-11,6.826477158607548,0.0,0.0,0.0,0.7071067809562303,-1.8047064241026793e-05,-0.7071067809562301,-1.8047064241026796e-05,6387278.610577263,8.132238965189366e-05,1.834376976360059e-18,2.891250021128324e-25,1.273193086164188e-11,9141.610577262938,0.0,-5.104481875883086e-05,1.364087183733064e-16,-1.0164397105269784e-20,-7.292120602528707e-05,-2.722729473054865e-24,-1.1641925612072422e-20,-7.292120602528707e-05,-2.127824977954594e-24,-1.1641925726254525e-20,303.24037591523455,0.4591736588757153,30159.45797285178,228.81486095746573,0.022511768453509374,1.5707963267948968,-9.592532090847064e-12,6.826477158607548,10.69962723357181,9.752115128034534,-2.6707992351527745e-16,0.00034847898002698854,6.82647714971236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.8,-1.2581937951945711e-15,-1.1172294351595519e-10,7.801688779886617,0.0,0.0,0.0,0.7071067808857295,-2.062521627477372e-05,-0.7071067808857294,-2.0625216274773725e-05,6387277.87916897,0.00012138520847069161,-6.096076924998543e-18,-9.60832194701573e-25,1.9004216003225006e-11,9140.879168969579,0.0,-5.833694017781598e-05,1.598659452764157e-16,-9.035021155189336e-21,-7.292122272572785e-05,-7.718337341832051e-23,-7.232771152577592e-21,-7.292122272572785e-05,-7.67616246283984e-23,-7.232775646535408e-21,303.24351640939705,0.4592142073059734,30162.748615139993,228.81960149173563,0.02572747090483434,1.5707963267948968,-1.4318217063964858e-11,7.801688779886617,13.976045648444336,9.752117376758536,-5.164081446537415e-17,0.0004551492960190976,7.801688766609287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.9,-1.4192756820305872e-15,-1.7890509820746605e-10,8.776900640185685,0.0,0.0,0.0,0.7071067808058439,-2.3203368308246963e-05,-0.7071067808058438,-2.3203368308246966e-05,6387277.050395536,0.00017280579835076164,-1.1509343371801568e-17,-1.8140435617019014e-24,2.705468965684846e-11,9140.050395536236,0.0,-6.562906337498964e-05,1.3769487029817866e-16,-6.776267303326435e-21,-7.292124164933974e-05,-3.1080600530035005e-23,-1.019882929316373e-20,-7.292124164933974e-05,-3.041126084954898e-23,-1.0198831310990366e-20,303.24707496643435,0.45926015354703564,30166.477308035417,228.8249730863681,0.028943067764650915,1.5707963267948968,-2.038363034307759e-11,8.776900640185685,17.6893198547455,9.752119924833817,-1.917306152489619e-16,0.0005760195890321325,8.776900621283877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
